id,score,target
11896453,2-0,home
11948243,5-0,home
11923063,0-0,draw
11964751,0-0,draw
11895963,0-0,draw
11901867,1-4,away
11906508,0-2,away
11981212,0-4,away
11981213,0-1,away
11981182,3-1,home
11981183,3-0,home
11981184,6-0,home
11981185,2-2,draw
11981210,0-0,draw
11980092,3-2,home
11967042,1-2,away
11906503,0-1,away
11950875,0-1,away
11950880,2-2,draw
11983797,1-0,home
11983509,2-2,draw
11683800,0-1,away
11683797,3-0,home
11683798,1-1,draw
11977691,1-1,draw
11683796,2-3,away
11683795,1-2,away
11683799,1-0,home
11683801,4-1,home
11683802,1-0,home
11683803,0-2,away
11980113,6-0,home
11951345,2-1,home
11974172,2-2,draw
11954660,2-0,home
11985719,2-2,draw
11982889,1-0,home
11904072,2-3,away
11980891,1-1,draw
11957643,1-2,away
11858542,3-1,home
11962939,1-2,away
11951346,5-1,home
11975442,3-0,home
11975443,3-3,draw
11975446,0-1,away
11968917,2-2,draw
11894976,0-5,away
11921587,0-4,away
11962807,1-2,away
11962938,3-1,home
11962940,0-0,draw
11985612,0-2,away
11985611,1-0,home
11985610,2-1,home
11943855,1-0,home
11921953,4-0,home
11975440,1-1,draw
11921952,0-1,away
11921951,3-1,home
11904069,5-2,home
11954825,0-2,away
11921950,2-1,home
11921586,3-1,home
11894980,2-1,home
11894978,4-1,home
11921768,1-0,home
11921770,3-0,home
11921771,2-0,home
11985614,2-1,home
11894975,3-1,home
11894973,1-2,away
11874591,2-3,away
11939777,0-0,draw
11962936,6-1,home
11939778,0-0,draw
11962937,2-3,away
11937978,3-0,home
11939775,2-3,away
11957641,0-12,away
11939464,1-1,draw
11982877,2-2,draw
11902165,2-2,draw
11936062,1-2,away
11921588,3-1,home
11936063,0-1,away
11936061,1-3,away
11865679,3-0,home
11908923,3-1,home
11911068,1-3,away
11916326,3-0,home
11904073,2-1,home
11908922,1-1,draw
11908921,2-0,home
11948943,0-3,away
11985216,0-2,away
11985613,2-0,home
11977692,1-2,away
11985606,3-0,home
11858540,0-0,draw
11985600,5-0,home
11942380,0-1,away
11954824,1-1,draw
11921956,0-0,draw
11968915,1-1,draw
11878501,3-0,home
11908104,1-1,draw
11935109,3-1,home
11984703,2-1,home
11985720,4-0,home
11977101,0-3,away
11921954,0-1,away
11921772,1-3,away
11874590,1-3,away
11879851,1-2,away
11874589,0-4,away
11874587,0-0,draw
11879855,1-2,away
11885876,3-2,home
11885878,2-4,away
11885882,3-1,home
11895962,2-0,home
11897611,2-0,home
11903245,2-1,home
11903248,1-2,away
11905788,4-1,home
11905789,1-4,away
11905790,4-0,home
11907815,0-2,away
11909034,1-0,home
11909036,1-1,draw
11909037,1-0,home
11909038,4-2,home
11914244,1-3,away
11921590,2-3,away
11921773,1-1,draw
11968916,3-1,home
11921774,0-2,away
11975447,1-0,home
11868508,0-0,draw
11868502,3-1,home
11874402,3-1,home
11904499,1-1,draw
11946517,1-0,home
11946516,1-0,home
11966395,0-1,away
11867379,3-1,home
11876979,0-2,away
11983538,1-0,home
11903246,2-1,home
11983541,1-0,home
11983603,1-0,home
11904503,0-3,away
11952932,2-1,home
11983072,3-1,home
11963630,2-2,draw
11940865,6-1,home
11952929,0-2,away
11940866,3-0,home
11940867,1-0,home
11946518,0-0,draw
11963633,4-2,home
11946520,2-2,draw
11907816,1-2,away
11963632,0-3,away
11891439,0-2,away
11896961,2-0,home
11896964,4-0,home
11896958,7-0,home
11896957,0-1,away
11891435,1-0,home
11891437,0-3,away
11896960,1-1,draw
11891438,1-1,draw
11897271,1-2,away
11897266,0-2,away
11904986,2-3,away
11904985,0-1,away
11969957,3-2,home
11969958,0-0,draw
11969959,0-0,draw
11969960,1-0,home
11931517,0-1,away
11968668,2-1,home
11968667,3-1,home
11921591,1-6,away
11917590,3-2,home
11908108,0-4,away
11908107,2-0,home
11908106,2-1,home
11908105,1-2,away
11954199,5-2,home
11908103,3-0,home
11908102,2-1,home
11908101,0-2,away
11904983,5-0,home
11904982,6-1,home
11897919,0-4,away
11897911,3-0,home
11891434,3-1,home
11897268,4-1,home
11896965,2-1,home
11891433,4-1,home
11873928,0-0,draw
11874877,1-1,draw
11897917,3-1,home
11975769,1-1,draw
11975757,0-3,away
11890176,0-1,away
11967417,0-1,away
11903251,0-1,away
11972310,1-1,draw
11983049,1-2,away
11985449,1-0,home
11873931,2-1,home
11968918,3-0,home
11873927,2-0,home
11948787,1-1,draw
11873929,1-1,draw
11948788,0-0,draw
11878009,1-2,away
11891732,0-0,draw
11891736,2-2,draw
11897612,1-2,away
11909430,3-1,home
11962806,2-1,home
11948948,0-3,away
11954820,2-0,home
11954823,0-3,away
11981987,2-0,home
11981986,3-1,home
11962804,1-1,draw
11878004,2-1,home
11909432,1-2,away
11916325,0-0,draw
11946519,0-2,away
11956613,1-0,home
11959936,3-2,home
11959939,3-3,draw
11959943,0-2,away
11908771,1-1,draw
11908770,1-3,away
11908769,2-0,home
11908768,2-3,away
11960249,0-1,away
11888634,0-1,away
11865678,1-1,draw
11937585,3-2,home
11975449,1-3,away
11948245,4-3,home
11935288,1-2,away
11948249,2-2,draw
11948252,2-0,home
11964248,0-3,away
11935290,0-0,draw
11890169,0-4,away
11948246,2-1,home
11917592,7-1,home
11907817,1-3,away
11917591,0-8,away
11985459,3-3,draw
11983058,0-2,away
11985557,0-1,away
11985558,1-0,home
11985559,3-1,home
11985560,4-0,home
11983060,1-1,draw
11962809,1-3,away
11983067,6-0,home
11936068,0-4,away
11864154,0-1,away
11867994,2-0,home
11890170,4-2,home
11890171,5-0,home
11959126,1-0,home
11890173,1-1,draw
11890174,1-0,home
11931634,1-4,away
11981434,2-0,home
11912795,1-2,away
11981433,0-4,away
11868240,3-1,home
11908772,1-1,draw
11981414,2-0,home
11981411,0-1,away
11981412,1-0,home
11886164,5-0,home
11886165,3-1,home
11886167,2-1,home
11886170,1-0,home
11981413,2-1,home
11886171,2-1,home
11890175,1-1,draw
11873930,2-0,home
11914247,1-3,away
11981406,3-0,home
11981407,1-2,away
11981408,5-1,home
11890172,4-2,home
11874406,1-1,draw
11983605,4-2,home
11904987,4-1,home
11918097,1-0,home
11918096,2-1,home
11918100,4-2,home
11918099,4-0,home
11918101,0-4,away
11892991,1-0,home
11918103,4-0,home
11918104,0-1,away
11918105,2-3,away
11918106,2-1,home
11918569,2-1,home
11902166,0-0,draw
11918570,3-2,home
11918102,2-1,home
11902161,1-0,home
11893445,5-0,home
11882395,1-4,away
11893443,0-0,draw
11893444,4-1,home
11918571,3-2,home
11893446,1-0,home
11893447,1-1,draw
11893448,2-1,home
11901868,2-2,draw
11893449,1-4,away
11893451,1-1,draw
11893452,3-2,home
11893453,2-0,home
11895958,3-0,home
11896451,0-2,away
11897915,5-1,home
11893450,1-0,home
11918572,1-1,draw
11919485,1-5,away
11918574,2-3,away
11919484,1-1,draw
11919486,1-5,away
11919487,2-1,home
11919488,1-1,draw
11919489,3-0,home
11919490,5-1,home
11919483,0-3,away
11919491,1-3,away
11968669,2-1,home
11910300,4-2,home
11985561,0-0,draw
11943858,0-2,away
11983539,1-0,home
11878500,4-0,home
11919492,0-2,away
11918573,5-2,home
11919482,2-1,home
11919029,1-1,draw
11918575,1-0,home
11918576,1-1,draw
11918577,2-0,home
11918578,2-1,home
11918579,3-1,home
11919020,0-1,away
11919030,1-2,away
11919021,1-0,home
11919023,1-0,home
11919024,4-0,home
11919025,0-1,away
11919026,1-3,away
11919027,0-6,away
11919028,4-1,home
11919022,4-2,home
11892990,2-2,draw
11918098,0-1,away
11892988,1-3,away
11876982,1-0,home
11876984,2-0,home
11876985,2-3,away
11876986,2-1,home
11877528,1-0,home
11877529,1-0,home
11877530,1-0,home
11877531,3-2,home
11876981,2-1,home
11877532,0-2,away
11877535,0-3,away
11877536,1-1,draw
11877537,1-1,draw
11877538,0-1,away
11877539,0-0,draw
11879074,2-0,home
11879075,0-0,draw
11879076,2-1,home
11877533,0-3,away
11879077,1-2,away
11876980,2-1,home
11876977,3-2,home
11936065,1-0,home
11909035,0-2,away
11904067,4-2,home
11867376,0-3,away
11867383,5-0,home
11867384,0-0,draw
11876424,3-1,home
11876425,2-2,draw
11876978,1-2,away
11876426,4-2,home
11876429,1-1,draw
11876430,1-1,draw
11876431,1-0,home
11876432,0-0,draw
11876433,2-2,draw
11892989,3-0,home
11876435,1-1,draw
11876976,1-0,home
11876427,0-2,away
11879078,2-4,away
11876434,0-1,away
11879260,0-2,away
11892986,0-2,away
11892985,3-1,home
11879259,0-0,draw
11892984,2-0,home
11892983,2-0,home
11892982,2-0,home
11892981,0-2,away
11892519,2-0,home
11892518,2-0,home
11892517,2-1,home
11892516,4-2,home
11892515,1-1,draw
11892514,2-1,home
11892513,1-1,draw
11892512,0-2,away
11892511,1-2,away
11892510,1-2,away
11892509,1-0,home
11892136,2-0,home
11892987,0-0,draw
11888194,1-0,home
11888193,2-0,home
11879642,3-0,home
11884811,0-1,away
11883648,0-1,away
11883647,2-2,draw
11888191,2-3,away
11883646,3-0,home
11879643,1-0,home
11883650,1-3,away
11879641,3-0,home
11883651,1-0,home
11879640,0-1,away
11879443,1-2,away
11883649,3-1,home
11879442,2-0,home
11879441,3-1,home
11879440,2-1,home
11879439,1-1,draw
11879263,1-0,home
11879262,3-0,home
11879261,0-0,draw
11969188,0-1,away
11969187,1-2,away
11969189,2-2,draw
11968670,4-1,home
11954200,3-1,home
11874878,3-0,home
11952931,1-3,away
11941830,1-0,home
11897270,1-0,home
11936723,0-2,away
11916324,4-3,home
11910306,3-0,home
11975734,1-2,away
11888631,1-1,draw
11887106,2-1,home
11983042,2-3,away
11888633,0-2,away
11865680,0-1,away
11888636,2-0,home
11876160,5-1,home
11876161,1-3,away
11876165,3-2,home
11959127,3-1,home
11878005,2-1,home
11880557,0-1,away
11887941,1-1,draw
11890438,2-0,home
11888632,1-0,home
11954827,0-0,draw
11891733,0-1,away
11864156,2-0,home
11867990,1-1,draw
11868779,1-3,away
11874879,1-0,home
11880558,2-1,home
11935665,1-1,draw
11915249,0-2,away
11984594,2-1,home
11983293,0-1,away
11983053,0-0,draw
11983065,1-0,home
11983045,0-0,draw
11890177,4-0,home
11892138,2-0,home
11896455,1-0,home
11914245,1-0,home
11888448,1-1,draw
11937594,1-1,draw
11948244,1-0,home
11902160,0-2,away
11978643,1-3,away
11892508,2-1,home
11895960,2-4,away
11890433,5-0,home
11871723,0-0,draw
11886166,2-1,home
11867380,1-2,away
11874880,0-0,draw
11957402,1-2,away
11909925,2-2,draw
11878859,1-1,draw
11878861,1-0,home
11890437,0-3,away
11901861,2-3,away
11891734,5-3,home
11921366,2-0,home
11887104,4-2,home
11871725,2-0,home
11871724,5-0,home
11978184,2-0,home
11975770,0-0,draw
11878694,0-0,draw
11868778,4-1,home
11864157,2-0,home
11921372,1-1,draw
11921368,0-1,away
11921367,3-2,home
11896447,3-1,home
11910685,2-0,home
11888447,1-2,away
11868780,2-1,home
11888444,2-0,home
11868785,3-0,home
11868783,4-2,home
11983573,1-1,draw
11904746,3-1,home
11888450,1-2,away
11887942,1-3,away
11936371,0-4,away
11937588,3-1,home
11871721,0-3,away
11935291,1-0,home
11950666,0-1,away
11950878,2-1,home
11950877,2-0,home
11964754,0-0,draw
11895955,5-2,home
11923067,3-1,home
11964750,2-0,home
11923069,0-0,draw
11923068,0-1,away
11923064,0-0,draw
11983264,1-1,draw
11922760,3-1,home
11964753,2-1,home
11983507,0-2,away
11922761,0-1,away
11901863,1-0,home
11950667,2-1,home
11950879,2-0,home
11906501,0-2,away
11983846,2-0,home
11984245,1-1,draw
11950669,2-2,draw
11950876,2-0,home
11950668,4-2,home
11946900,0-3,away
11971837,0-1,away
11906509,0-0,draw
11906511,2-2,draw
11950665,2-1,home
11985121,1-0,home
11983844,0-0,draw
11971838,1-7,away
11950671,1-2,away
11950670,1-0,home
11906505,1-0,home
11974175,1-1,draw
11974173,0-3,away
11984681,1-0,home
11985090,2-1,home
11984434,0-1,away
11980093,0-4,away
11974176,2-3,away
11701176,0-3,away
11701175,1-0,home
11701174,1-0,home
11701173,1-2,away
11701172,0-0,draw
11701171,1-1,draw
11701170,2-3,away
11701178,5-1,home
11701177,0-3,away
11977693,1-2,away
11951347,3-1,home
11985566,0-2,away
11964390,5-3,home
11951348,2-1,home
11964394,2-1,home
11964391,0-3,away
11964393,1-1,draw
11982890,0-2,away
11858543,4-0,home
11858536,5-1,home
11954822,2-1,home
11941028,3-0,home
11939466,1-0,home
11939468,4-0,home
11937977,3-1,home
11940688,1-0,home
11954203,0-2,away
11941029,3-0,home
11947256,1-1,draw
11921592,2-1,home
11947260,0-6,away
11947261,2-0,home
11947263,2-2,draw
11874407,0-2,away
11939776,1-3,away
11943852,3-1,home
11947258,1-0,home
11894982,3-0,home
11909928,0-0,draw
11937976,7-1,home
11937974,0-2,away
11909926,0-2,away
11941032,3-0,home
11941031,2-1,home
11941026,1-0,home
11941025,0-1,away
11941024,4-2,home
11940692,2-0,home
11940691,4-2,home
11937973,0-2,away
11940690,2-2,draw
11939779,0-0,draw
11939774,2-2,draw
11939467,1-3,away
11939463,0-0,draw
11939462,2-1,home
11939460,3-2,home
11937979,0-0,draw
11937975,2-1,home
11940687,1-2,away
11909921,1-1,draw
11941030,3-1,home
11982883,2-2,draw
11895957,0-1,away
11910680,0-1,away
11910681,3-2,home
11910683,0-1,away
11910684,3-0,home
11910688,0-0,draw
11896450,3-1,home
11943484,0-1,away
11943479,2-0,home
11934240,1-1,draw
11933625,2-3,away
11911066,1-0,home
11954821,2-0,home
11969961,2-2,draw
11916319,0-0,draw
11943475,0-0,draw
11914250,0-0,draw
11943851,2-2,draw
11865683,2-3,away
11941027,2-0,home
11909927,3-1,home
11943854,3-0,home
11974082,1-1,draw
11909924,1-0,home
11865482,2-1,home
11909922,3-2,home
11909919,1-1,draw
11974083,4-1,home
11975441,3-0,home
11871726,0-0,draw
11902162,1-1,draw
11943480,1-1,draw
11858539,2-0,home
11937589,2-2,draw
11948944,1-4,away
11985603,2-4,away
11978133,3-1,home
11985605,0-1,away
11864152,3-0,home
11980892,2-4,away
11934241,1-1,draw
11878505,0-0,draw
11878502,2-6,away
11876987,5-1,home
11891441,0-0,draw
11874592,1-0,home
11907820,4-1,home
11904747,3-0,home
11943857,1-0,home
11879853,5-1,home
11968914,3-2,home
11874585,0-4,away
11904848,3-1,home
11977433,0-3,away
11905791,2-3,away
11904849,2-1,home
11901026,1-0,home
11901025,2-2,draw
11901023,4-0,home
11901021,0-1,away
11972156,1-1,draw
11901019,2-1,home
11968923,0-0,draw
11946523,1-0,home
11984705,4-1,home
11935110,4-3,home
11935107,2-3,away
11935106,2-2,draw
11921955,2-2,draw
11907821,1-1,draw
11977428,2-1,home
11907819,5-1,home
11907818,2-0,home
11905793,1-0,home
11905792,2-0,home
11935108,1-1,draw
11909923,1-2,away
11954202,4-2,home
11874405,0-0,draw
11979230,0-1,away
11904502,2-1,home
11946522,1-0,home
11885880,1-0,home
11940868,0-5,away
11885881,1-1,draw
11885883,0-0,draw
11904498,0-3,away
11952933,3-0,home
11966384,4-0,home
11965754,2-0,home
11964818,0-1,away
11905794,1-5,away
11904500,3-3,draw
11904505,1-1,draw
11904501,1-1,draw
11904497,1-0,home
11868244,1-2,away
11927030,3-0,home
11895956,3-2,home
11891436,3-2,home
11874588,3-1,home
11969963,1-4,away
11865476,2-1,home
11986033,1-0,home
11948789,4-2,home
11967414,0-1,away
11966785,2-0,home
11982045,4-0,home
11982044,1-2,away
11982042,4-0,home
11890439,2-1,home
11966783,0-4,away
11973372,2-0,home
11966782,2-0,home
11897768,3-0,home
11972313,3-1,home
11974081,0-2,away
11896962,0-0,draw
11865480,1-1,draw
11967415,1-0,home
11981631,1-1,draw
11981632,0-2,away
11971976,2-0,home
11968671,0-3,away
11897265,0-1,away
11917593,3-1,home
11905795,0-1,away
11967420,3-0,home
11981655,1-0,home
11897914,3-3,draw
11967419,1-0,home
11903244,5-0,home
11948792,1-0,home
11967416,1-1,draw
11904988,6-1,home
11969962,0-0,draw
11967418,0-0,draw
11905526,1-0,home
11905523,0-0,draw
11905525,2-3,away
11906120,4-1,home
11917097,2-0,home
11891735,0-1,away
11917096,0-0,draw
11914251,1-1,draw
11906118,1-0,home
11906119,0-0,draw
11935662,3-1,home
11906124,4-2,home
11914246,1-3,away
11906122,6-0,home
11906121,2-2,draw
11906126,2-1,home
11956611,4-2,home
11916322,2-3,away
11916320,1-0,home
11969964,1-2,away
11982884,1-1,draw
11888445,2-2,draw
11878008,2-0,home
11909436,1-1,draw
11878002,1-1,draw
11865681,1-1,draw
11871727,1-3,away
11871728,0-1,away
11906125,0-3,away
11909435,0-2,away
11956267,2-2,draw
11955961,1-1,draw
11959941,4-3,home
11960244,3-0,home
11960245,3-2,home
11956610,0-2,away
11960246,2-2,draw
11960247,1-1,draw
11960248,2-0,home
11962416,0-1,away
11962418,3-1,home
11956272,0-0,draw
11962422,2-0,home
11956615,0-2,away
11962423,2-1,home
11963142,0-1,away
11963144,4-0,home
11963145,1-1,draw
11963146,2-1,home
11963147,1-4,away
11963149,3-2,home
11956612,1-1,draw
11956274,0-0,draw
11956606,2-1,home
11956607,2-2,draw
11956609,2-1,home
11963141,2-1,home
11959937,4-0,home
11959940,0-1,away
11959597,0-1,away
11955962,1-2,away
11955963,2-2,draw
11955964,4-3,home
11955965,2-1,home
11955966,1-1,draw
11956266,2-2,draw
11876162,1-2,away
11956614,2-2,draw
11956269,1-1,draw
11956953,2-0,home
11956955,0-1,away
11959935,1-1,draw
11956270,2-1,home
11956956,1-1,draw
11956958,4-2,home
11956959,1-3,away
11959588,1-1,draw
11956271,2-1,home
11858541,1-1,draw
11959589,1-1,draw
11959590,1-0,home
11959592,2-3,away
11959593,3-1,home
11959594,2-1,home
11959596,0-1,away
11956957,2-1,home
11876164,1-2,away
11908767,6-0,home
11917100,3-2,home
11917101,3-6,away
11867382,1-2,away
11983059,1-1,draw
11904852,1-0,home
11904850,1-1,draw
11904750,3-1,home
11868243,2-0,home
11897613,7-1,home
11892139,2-0,home
11905524,0-2,away
11880561,1-2,away
11962419,1-0,home
11873926,1-2,away
11864158,1-0,home
11867377,1-4,away
11868781,3-1,home
11867381,2-1,home
11880559,0-2,away
11905528,1-0,home
11905530,5-2,home
11964249,0-1,away
11948250,0-2,away
11948247,0-2,away
11937593,2-1,home
11867993,4-0,home
11905529,0-4,away
11937591,2-2,draw
11921371,1-5,away
11917595,0-4,away
11917103,1-2,away
11917102,4-4,draw
11917098,1-0,home
11905531,3-0,home
11921373,0-0,draw
11937592,0-1,away
11904748,1-2,away
11956268,4-1,home
11977432,2-0,home
11977431,0-0,draw
11977430,3-2,home
11977429,1-0,home
11977427,1-1,draw
11868238,1-2,away
11936376,0-2,away
11936375,3-0,home
11936374,2-0,home
11935671,1-0,home
11935670,0-0,draw
11935668,2-2,draw
11935667,1-0,home
11935666,0-1,away
11935664,1-0,home
11935289,1-2,away
11935285,2-0,home
11935284,1-3,away
11935283,1-0,home
11977435,1-0,home
11909033,2-1,home
11977434,1-0,home
11917099,6-3,home
11868245,2-1,home
11868242,2-0,home
11868241,2-1,home
11868239,3-0,home
11956273,1-1,draw
11961155,1-1,draw
11961154,0-1,away
11934540,4-1,home
11917596,4-2,home
11904851,0-3,away
11886172,2-0,home
11874403,2-0,home
11954201,0-3,away
11904989,1-2,away
11960242,4-0,home
11888635,2-2,draw
11933931,1-1,draw
11978913,4-2,home
11979384,0-1,away
11895964,0-0,draw
11902167,3-1,home
11934235,1-2,away
11934236,1-1,draw
11934239,0-2,away
11887944,0-3,away
11934541,2-1,home
11878862,0-5,away
11878860,1-4,away
11933779,1-2,away
11934542,0-0,draw
11934543,1-0,home
11878858,4-0,home
11865479,0-1,away
11934544,0-2,away
11934547,0-2,away
11934548,3-1,home
11896449,1-3,away
11933932,2-0,home
11901862,2-3,away
11978911,1-0,home
11933934,1-1,draw
11933935,4-1,home
11933936,0-1,away
11968672,1-1,draw
11978904,6-1,home
11978905,1-0,home
11978906,2-0,home
11933930,0-0,draw
11933929,2-0,home
11978908,0-0,draw
11933630,2-0,home
11933629,4-3,home
11934234,2-0,home
11933622,1-1,draw
11904853,0-2,away
11902164,0-1,away
11902163,3-1,home
11901865,2-0,home
11978909,1-1,draw
11978912,4-0,home
11933623,2-1,home
11911059,0-1,away
11927028,2-0,home
11898725,0-1,away
11975445,1-1,draw
11878503,1-2,away
11890434,1-1,draw
11943481,4-0,home
11887100,2-1,home
11943483,3-1,home
11982040,1-0,home
11943477,4-1,home
11943482,1-0,home
11952930,1-0,home
11985974,1-1,draw
11871729,0-0,draw
11916318,1-0,home
11911062,0-1,away
11985678,1-0,home
11901020,0-1,away
11901022,2-0,home
11865677,1-4,away
11868782,1-0,home
11876163,2-2,draw
11910687,3-1,home
11892141,3-1,home
11914248,2-3,away
11934242,0-1,away
11901028,0-1,away
11959122,0-2,away
11910299,2-1,home
11911061,3-1,home
11910679,0-0,draw
11910682,1-0,home
11911060,2-0,home
11910686,0-0,draw
11878007,5-2,home
11910303,1-1,draw
11943476,2-1,home
11943853,2-1,home
11981620,4-2,home
11981643,1-0,home
11981644,3-0,home
11911063,2-1,home
11911067,4-0,home
11933624,1-1,draw
11936380,0-1,away
11867991,2-0,home
11867378,2-2,draw
11864159,0-3,away
11978381,3-2,home
11935669,0-1,away
11936373,3-1,home
11935663,2-1,home
11936378,0-1,away
11936379,1-4,away
11935287,2-1,home
11935286,3-0,home
11935282,1-2,away
11936372,1-1,draw
11883017,1-0,home
11937590,0-1,away
11896452,3-1,home
11888443,0-0,draw
11886169,0-1,away
11883019,0-0,draw
11911065,2-0,home
11883016,1-0,home
11965097,2-0,home
11883014,1-0,home
11978379,0-2,away
11883015,4-0,home
11948791,1-2,away
11883018,0-1,away
11865477,1-2,away
11902168,1-0,home
11943856,1-0,home
11890435,2-2,draw
11890436,1-1,draw
11895959,3-2,home
11901869,1-0,home
11874874,0-1,away
11985975,2-0,home
11959123,1-0,home
11911064,2-1,home
11874875,2-2,draw
11887101,1-0,home
11878689,5-0,home
11809455,1-2,away
11809457,1-1,draw
11809456,4-0,home
11809460,3-2,home
11878688,4-0,home
11809459,0-0,draw
11809452,2-1,home
11983505,2-1,home
11809454,2-1,home
11809453,0-2,away
11981619,6-0,home
11888446,1-0,home
11809461,1-2,away
11981656,0-2,away
11809458,1-1,draw
11937586,2-3,away
11985556,4-1,home
11923071,1-0,home
11923070,1-0,home
11868784,3-1,home
11923066,1-1,draw
11895961,1-1,draw
11896448,0-0,draw
11901864,1-1,draw
11967037,0-2,away
11946255,1-1,draw
11964756,0-2,away
11948251,1-0,home
11967038,0-1,away
11967039,1-1,draw
11967040,1-1,draw
11922764,1-1,draw
11922763,2-3,away
11878690,6-0,home
11984247,2-1,home
11984249,0-0,draw
11984679,2-0,home
11933933,0-3,away
11906504,2-1,home
11906506,2-0,home
11984636,0-0,draw
11878691,1-1,draw
11428301,2-2,draw
11971839,0-1,away
11428304,2-0,home
